"","species","specimen","landmark1_1","landmark1_2","landmark1_3","landmark3_1","landmark3_2","landmark3_3","landmark5_1","landmark5_2","landmark5_3","landmark7_1","landmark7_2","landmark7_3","landmark9_1","landmark9_2","landmark9_3","landmark11_1","landmark11_2","landmark11_3","landmark13_1","landmark13_2","landmark13_3","landmark15_1","landmark15_2","landmark15_3","landmark17_1","landmark17_2","landmark17_3","landmark19_1","landmark19_2","landmark19_3","landmark21_1","landmark21_2","landmark21_3","landmark23_1","landmark23_2","landmark23_3","landmark25_1","landmark25_2","landmark25_3","landmark27_1","landmark27_2","landmark27_3","landmark29_1","landmark29_2","landmark29_3","landmark31_1","landmark31_2","landmark31_3","landmark33_1","landmark33_2","landmark33_3","landmark35_1","landmark35_2","landmark35_3","landmark37_1","landmark37_2","landmark37_3","landmark39_1","landmark39_2","landmark39_3","landmark41_1","landmark41_2","landmark41_3","landmark43_1","landmark43_2","landmark43_3","landmark45_1","landmark45_2","landmark45_3","landmark47_1","landmark47_2","landmark47_3","landmark49_1","landmark49_2","landmark49_3","landmark51_1","landmark51_2","landmark51_3","landmark53_1","landmark53_2","landmark53_3","landmark55_1","landmark55_2","landmark55_3","landmark57_1","landmark57_2","landmark57_3","landmark59_1","landmark59_2","landmark59_3","landmark61_1","landmark61_2","landmark61_3","landmark63_1","landmark63_2","landmark63_3","landmark65_1","landmark65_2","landmark65_3","landmark67_1","landmark67_2","landmark67_3","landmark69_1","landmark69_2","landmark69_3","landmark71_1","landmark71_2","landmark71_3","landmark73_1","landmark73_2","landmark73_3","landmark75_1","landmark75_2","landmark75_3","landmark77_1","landmark77_2","landmark77_3","landmark79_1","landmark79_2","landmark79_3","landmark81_1","landmark81_2","landmark81_3","genus"
"20","Choloepus_didactylus","CG1995-952 ",48.9097,14.4254,-0.6506,75.1323,16.5367,4.4788,37.7634,18.4601,3.8395,82.4823,32.9856,7.2899,11.6351,-5.2732,-0.34,42.3713,29.7285,-0.3297,56.99,48.605,4.1047,70.3125,48.7988,6.6176,40.8567,12.7291,2.4152,26.4034,-5.8205,-5.5517,77.4842,22.2473,7.3677,1.8149,0.9935,-13.9073,62.6582,-0.6956,1.1837,59.1781,17.4678,4.0096,30.2424,-1.1323,-2.6775,45.2391,12.9291,-4.9748,0.2779,-0.0703,0.0904,23.9485,-4.6845,-12.1112,42.3405,-8.6214,-5.9732,61.264,-1.1459,-5.4272,10.9038,21.5464,-12.9314,22.2067,39.2027,-5.8742,35.2287,48.9921,-5.6347,16.975,25.9587,-2.5145,48.3769,34.4989,9.2739,68.2407,42.2135,5.7947,65.5385,16.2812,6.8275,60.6041,24.406,8.5658,82.2432,27.3059,4.8566,0.4507,-0.6335,-0.0935,41.2509,2.5255,-1.6356,54.6388,-4.9332,-10.3686,64.7465,-2.336,-1.4052,19.8123,15.9575,0.2496,40.5769,34.7024,-16.8642,53.7204,39.3425,-7.3351,57.0694,39.138,1.3826,1.8943,13.6736,-0.507,23.527,2.4612,-0.7178,70.6407,26.5838,8.4639,14.8695,-3.519,2.5352,"Choloepus"
"21","Choloepus_didactylus","CG1996-322 ",58.0609,20.7236,-2.6052,96.2902,23.3486,-1.1205,44.9485,24.7933,3.6514,100.1157,36.9712,-5.0355,98.0497,49.923,-10.898,49.072,37.047,-1.8216,73.7244,65.6006,-2.3469,88.665,61.1755,-4.1108,29.7677,2.6339,-0.1085,48.8075,18.7242,1.4826,80.0819,34.9362,6.6301,-0.6248,1.6256,-10.897,80.8738,-0.031,0.9611,83.405,22.7749,3.6962,34.049,-12.3595,-7.5256,57.7429,18.2602,-7.9305,-0.1073,0.1175,0.0069,31.9067,-7.9209,-15.7218,57.0878,-10.4044,-9.0635,74.237,-3.1467,-8.2664,10.6703,30.0002,-16.9029,24.0148,50.2022,-12.1878,42.7012,59.5988,-11.7709,19.0299,34.8095,-3.1827,60.8268,46.2375,10.2589,84.7641,56.8067,-2.7231,36.8035,-1.6378,-2.9864,72.2101,23.8688,8.6653,94.5277,37.2891,-2.4298,1.1289,-0.1067,-0.3759,50.9472,3.5064,-4.1529,67.611,-7.1872,-13.8141,79.6827,-1.9631,-2.904,20.8877,17.8972,-1.1183,53.053,43.7484,-26.4709,69.984,47.7933,-10.9467,73.7214,45.9485,0.7894,2.7341,21.3285,4.4744,18.3611,-6.9508,3.5846,80.7968,55.0437,3.9177,15.655,-6.9925,-0.1283,"Choloepus"
"22","Choloepus_didactylus","CG1996-594 ",61.2969,22.044,-2.6433,97.5877,27.7383,-0.0497,48.3898,25.364,-5.9104,90.5739,65.9641,-1.6268,102.1392,56.7963,5.8021,52.4086,40.6866,-1.9213,77.1228,67.8043,-0.7741,103.8757,43.1119,-2.5278,18.1142,23.1538,-1.2615,42.5193,32.7824,-5.0215,75.9472,48.9936,-11.6398,-3.3679,-2.1281,-13.4138,80.6299,-0.4553,0.3024,67.0251,56.3642,-8.4527,8.8956,32.3141,10.7588,60.3576,19.5288,-8.1826,0.2004,-0.0801,-0.0367,32.3494,-7.1288,-18.4182,59.3295,-11.2586,-10.4898,77.8442,-2.7704,-8.6874,11.809,30.2573,-19.8012,22.4043,56.0829,-11.7882,41.3625,67.4963,-9.8654,40.1892,-2.8317,4.1196,73.9928,26.136,-13.583,95.7831,42.5109,-3.0797,19.3353,35.289,3.7986,61.4132,47.1026,-13.5741,87.0866,58.2134,-3.2448,0.4676,0.2295,-1.1536,55.3628,6.9329,-3.8269,75.7747,-1.0038,-16.6549,88.3737,0.1543,-3.2475,25.844,20.0294,-2.5335,56.5114,51.3462,-30.0695,73.5553,54.6585,-16.0422,75.5804,57.7962,0.2088,14.3671,-9.319,1.1456,1.2206,17.6016,1.7058,93.2333,39.3762,-8.4159,21.0146,-3.9759,0.1593,"Choloepus"
"23","Choloepus_didactylus","CG1998-1819 ",64.9437,19.6786,-1.3913,96.7459,18.6743,3.4498,48.3862,21.2173,3.0127,106.4381,31.7505,4.811,103.1621,45.0076,-2.6212,56.5085,35.2065,-0.9149,77.8979,59.1835,3.7649,96.2237,55.3981,5.0471,28.702,1.9536,-0.332,49.6496,13.3477,1.1177,83.7271,29.7613,9.9379,-1.8252,-0.3815,-14.224,78.3883,1.3092,-0.6982,82.9568,19.6211,6.2562,30.8489,-7.7472,-9.9155,65.3345,19.344,-2.7701,-0.2735,0.4965,0.2599,29.0508,-4.4162,-17.3806,53.5385,-9.2302,-8.8432,72.6114,-0.6238,-4.1379,16.1046,25.4953,-17.0621,26.4422,45.7138,-8.0116,43.706,52.5977,-3.326,22.6476,27.3222,-5.2094,63.987,37.1182,9.5528,91.1646,47.0667,3.8527,36.4576,-1.0276,-5.3039,72.4097,21.6114,9.5468,97.558,33.3672,3.8842,0.0836,-0.2941,-0.0478,51.4361,2.4407,-2.0614,70.9035,-4.3216,-12.8452,83.1474,-2.4076,-3.641,26.724,16.5856,-1.4076,57.9718,36.079,-21.2004,75.5994,42.4449,-11.4321,77.3454,40.8103,0.3619,4.4789,14.8778,-1.1131,14.8246,-7.5101,-1.2114,82.8258,47.47,9.6877,18.5425,-3.6036,1.6709,"Choloepus"
"24","Choloepus_didactylus","CG1999-1064 ",48.1119,19.3644,-4.6834,76.4017,23.9953,-2.6059,35.0355,22.5958,1.175,84.6175,38.4953,-4.1276,81.1347,51.9123,-9.5837,36.6924,36.7312,-4.6101,1,1,1,71.2576,61.1056,-2.7314,18.0118,-2.5375,2.134,37.7855,15.8288,0.6741,63.5484,34.1851,7.0282,-8.2301,-7.501,-14.1746,67.4116,0.0692,-0.0112,65.6638,24.3529,2.6593,21.1613,-13.9315,-6.5602,47.3759,18.0605,-7.8812,1,1,1,20.5527,-11.2975,-14.0883,45.141,-13.3302,-9.319,62.0998,-1.6571,-9.6975,-0.6006,20.3761,-15.5536,6.9758,44.0451,-9.7434,24.5523,55.3649,-9.2535,5.3998,27.872,-2.4707,45.3297,45.1329,7.2117,68.1155,52.9319,-1.6395,26.0089,-6.3792,-2.3194,56.5231,23.1801,7.6247,75.2334,40.2528,-3.0925,0.0263,0.2064,0.1742,52.4391,5.1452,-4.9022,68.5748,-3.9743,-14.4406,80.2644,-2.9881,-3.3353,24.7041,17.9324,-2.3995,56.1111,48.141,-25.9614,69.1941,48.5289,-10.256,72.8524,46.6386,0.484,-9.6158,12.0286,4.0223,6.6837,-13.8541,4.1197,63.304,52.1064,4.2544,18.6691,-3.3241,0.6262,"Choloepus"
"25","Choloepus_didactylus","CG2005-1107 ",62.8945,19.4149,-2.0439,94.5158,22.9287,2.0037,46.6587,22.229,2.3767,100.4171,35.116,0.2886,97.7033,47.7547,-6.4269,54.4051,35.9987,-2.2652,1,1,1,89.0588,55.4002,0.0777,28.1034,0.5098,0.0235,50.8522,16.0879,2.3534,80.7218,30.6357,11.211,1.6407,0.5491,-14.9914,81.9244,0.3103,-0.0918,84.0794,19.9882,6.1156,34.0816,-8.6327,-9.9848,61.3743,17.8664,-6.017,0.9,0.7322,-0.1884,32.723,-4.7076,-16.4746,52.9368,-9.6794,-7.4461,74.211,-2.1138,-5.1772,17.3086,26.5609,-17.1923,27.555,46.027,-7.3133,44.5477,57.3254,-4.4656,22.3461,29.1715,-6.3619,56.7081,37.1461,9.6329,85.2216,50.442,2.6297,37.3363,-2.2578,-6.3933,65.9212,20.0962,10.2886,93.0435,34.5281,2.0834,-0.1418,0.0056,0.238,53.9396,4.3892,-1.3326,68.409,-3.2771,-12.3765,81.7284,-1.4044,-2.2688,25.354,17.8982,3.5684,58.8006,44.4157,-24.3286,70.3792,47.082,-10.3656,74.837,45.607,0.7717,3.1376,15.9147,0.0492,15.334,-8.8678,-0.5451,81.2401,49.9297,8.0473,18.699,-3.3392,3.7421,"Choloepus"
"26","Choloepus_didactylus","CG2006-115 ",65.5139,20.6467,-3.9757,98.715,22.8479,-0.5076,48.8628,23.1251,2.9521,105.4745,35.3395,-4.764,103.0383,49.7928,-8.3741,56.1138,36.1914,-2.7304,79.2937,62.2805,-0.0171,93.2827,58.1056,-1.6796,31.3272,2.0475,-1.1251,51.3863,15.7416,1.0071,88.126,31.6808,7.283,-1.7555,-0.5207,-14.2819,83.4137,0.0175,-0.2235,88.0943,22.8645,2.8677,32.3729,-9.0447,-12.0449,63.3913,20.4254,-5.9139,-0.0012,-0.0582,-0.222,31.5442,-6.5439,-17.5598,56.1627,-10.196,-9.8182,69.477,-3.0579,-3.6081,14.8634,29.0778,-17.3084,28.1931,49.8004,-8.6139,46.0054,60.7404,-8.6863,22.2147,30.0713,-5.0387,64.5043,40.9181,9.3034,91.4002,51.8541,-0.3743,38.3004,-2.8954,-5.4465,75.7012,22.586,7.4924,97.912,36.8335,-0.7337,0.1715,-0.2505,0.5861,53.2153,0.6211,-3,72.2051,-7.1605,-17.0539,85.9792,-4.6802,-4.3076,28.0989,17.3893,-1.5394,61.3629,41.4408,-27.8789,79.7798,44.2902,-12.1137,83.5387,42.7605,-0.9813,2.562,16.85,0.6195,14.2609,-9.1308,-1.127,87.1442,51.3505,6.1926,21.1795,-6.0719,0.5043,"Choloepus"
"27","Choloepus_didactylus","CG2006-563 ",61.6418,19.0062,-3.7899,1,1,1,49.0557,23.0539,2.5205,103.6714,35.7459,-0.5081,100.4685,47.5009,-6.7326,53.1171,35.8443,-4.2948,1,1,1,91.9251,57.7557,-1.385,28.11,1.4698,-2.5465,50.1349,15.2475,0.2622,80.878,31.7605,7.6956,-2.4349,0.1494,-13.9348,79.9213,0.3694,0.0136,86.6841,19.9717,4.2514,30.4073,-9.0359,-9.2096,59.6747,19.8235,-5.7207,-0.0011,0.5778,-0.5103,29.853,-6.6241,-17.1526,51.8278,-10.172,-10.2504,71.7369,-1.5893,-10.0136,13.2,26.6455,-18.0471,24.0169,47.8919,-9.9354,41.9407,57.2769,-10.279,19.7363,30.5003,-6.207,61.4554,42.9107,7.9515,88.1366,50.6719,-1.069,35.9439,-4.1728,-6.1645,70.8705,21.9019,8.5416,94.8979,37.8276,-0.4945,-0.3489,-0.2771,-0.7721,51.5931,5.3286,-5.1632,71.2778,-2.7059,-16.4824,81.1618,-1.3656,-3.3805,25.21,17.8242,-2.6289,56.6487,44.0911,-27.4126,71.8271,46.6144,-12.4036,73.751,47.9898,-0.5836,1.4931,18.7639,-0.7977,15.491,-9.8914,-0.8699,83.5112,52.5872,3.1205,18.3358,-2.9542,0.4167,"Choloepus"
"28","Choloepus_didactylus","RH6 ",63.6177,22.4369,-1.8639,97.4384,23.8917,2.2295,48.3559,25.3645,2.5043,103.7108,38.5946,1.1585,100.8181,50.3534,-7.192,56.266,39.5767,-2.6245,78.9679,64.059,2.0378,94.886,60.9057,1.5695,31.5334,4.4573,0.8098,50.1476,17.9065,0.8538,85.1239,35.8387,8.0318,-0.084,-0.1922,-15.2123,81.7481,-0.2903,0.7375,84.4264,28.2806,4.5709,34.1985,-6.4501,-10.4809,61.651,19.8709,-7.6247,-0.545,-0.0161,0.195,32.9101,-2.7703,-17.4294,53.5594,-11.7595,-10.8941,75.8398,-4.18,-8.1414,18.1693,28.1097,-17.9848,26.8111,52.5582,-10.382,42.6762,63.1071,-9.864,22.8246,33.7288,-4.9528,64.4532,43.4909,9.2793,87.7251,53.8834,2.1916,40.1675,0.1893,-6.3074,72.0714,26.2577,8.1319,94.9942,38.0622,2.1654,0.1571,-0.587,0.0048,51.0332,2.9681,-4.0878,74.5691,-6.4274,-12.2993,84.9306,-1.9165,-2.3785,27.3647,17.3853,-4.0422,59.574,43.8765,-25.2473,74.7675,47.4656,-9.597,80.0863,41.9481,0.2949,3.3209,18.9071,-0.9216,16.8718,-8.3458,-0.8468,85.7222,54.1288,7.1282,20.6586,-5.7481,0.2683,"Choloepus"
"29","Choloepus_didactylus","UMZC_E82",65.1779,20.3602,-6.3154,106.2531,22.0623,-2.2556,48.9791,22.58,0.6157,111.3523,35.1277,-2.5313,108.5948,48.5543,-11.3537,59.4288,37.6966,-5.7944,86.8143,63.3818,-2.3816,101.3554,58.9834,-3.2377,29.9511,2.9706,-2.8123,51.5482,15.676,-0.4303,1,1,1,0.1483,-0.4924,-17.8303,86.5853,0.0112,-0.3819,91.2139,22.5677,4.7856,31.9316,-7.1166,-15.3791,59.0496,17.4961,-5.2861,0.1335,-0.026,0.3428,32.6257,-5.4188,-20.0999,52.3642,-13.4543,-11.13,69.6236,-9.0353,-3.4425,17.8017,28.2778,-19.3349,26.2491,49.9735,-9.7377,44.2478,66.7627,-11.8073,22.8258,31.308,-8.9852,68.8707,44.8119,9.6185,95.6176,53.5887,0.2121,37.9125,-2.9682,-9.6423,79.439,22.6473,9.1202,104.0692,35.1926,-1.6814,0.3631,0.1,-0.0268,54.3872,3.6305,-5.2532,80.7823,-2.7973,-14.8211,88.5976,-1.4592,-3.1847,27.0859,18.8649,-3.4261,68.161,50.3116,-32.969,78.2466,49.6512,-13.7312,80.2658,51.9736,0.225,3.354,17.646,-1.7827,15.2343,-8.625,-3.0441,84.7495,46.0603,9.4169,21.8089,-3.9725,2.2997,"Choloepus"
"30","Choloepus_didactylus","Z130A ",53.477,36.8482,7.1214,1,1,1,46.7677,23.6524,-3.1273,91.8806,60.0561,3.29,99.0306,49.0051,9.4419,60.3129,19.3707,10.319,1,1,1,102.4695,35.8945,3.1768,20.3751,23.1417,1.9203,44.3647,30.3688,-1.8453,1,1,1,-1.2663,-0.3838,16.3959,51.2879,65.3141,1.0027,68.736,52.2868,-2.2075,10.392,30.8547,12.3032,54.4724,36.7162,3.4955,-0.1031,-0.6953,0.7071,12.2882,29.2701,19.2967,1,1,1,1,1,1,31.3306,-8.6496,19.657,55.3359,-13.3267,12.7845,76.3402,-4.6765,8.5239,37.128,-2.8775,7.2669,69.977,27.9448,-9.1236,93.7235,37.7455,2.0488,19.5778,31.3736,7.2069,64.3903,41.5577,-8.8022,86.161,51.8528,1.7966,0.7967,0.7082,-0.5873,53.9401,2.8671,-3.1795,74.3268,-3.6203,-13.3753,85.3776,-1.7368,-3.4546,26.9713,20.379,-2.5355,57.6861,42.352,-27.3573,73.4988,47.897,-12.1696,77.5218,46.4721,1.6657,14.0136,-8.0999,1.2143,1.866,16.8989,1.2592,82.0618,32.6956,-8.4104,20.9589,-5.0303,0.9474,"Choloepus"
"31","Choloepus_didactylus","Z130B ",56.381,39.4688,4.9893,77.9531,63.7229,-0.3364,51.4612,25.5916,-3.4059,95.0825,61.5597,2.6738,104.8002,52.4265,8.0249,65.8025,21.2049,5.9064,99.6362,24.4367,-0.3973,106.8746,39.8395,3.5322,23.6074,25.8735,-2.3851,47.5838,32.9683,-4.1603,1,1,1,-1.8037,-1.3172,11.7851,51.7673,68.4179,-0.5344,69.8604,59.2087,-5.3208,13.5065,31.8518,6.8457,56.6082,38.3146,2.4636,0.166,-0.2613,-0.8233,17.8601,31.6253,18.179,31.2585,56.5638,11.9014,48.9494,67.4455,11.3229,1,1,1,62.2897,-11.0719,10.9683,83.9106,-3.9017,11.6651,40.619,-1.9164,3.6443,72.5059,27.6776,-12.3779,99.3121,39.9867,0.238,23.6539,33.1147,3.932,66.026,44.2823,-12.4973,91.4801,55.7187,-0.2198,0.1109,0.4169,-0.357,46.3383,26.5815,3.9859,57.6542,44.5137,14.9261,68.8096,49.9139,2.2522,35.6643,-3.7084,2.7798,74.3467,-7.9009,26.7668,88.2594,-1.9201,10.1933,90.7446,0.5402,-0.4684,18.8632,-10.1908,-1.3478,2.8779,20.7442,-1.8825,84.9937,35.2813,-10.7206,13.5999,16.4965,0.2847,"Choloepus"
"32","Choloepus_didactylus","Z152 ",51.3474,36.3931,5.1132,1,1,1,44.7265,22.4995,-1.4887,87.2307,56.1637,-3.7088,1,1,1,59.5903,18.4448,7.355,1,1,1,97.6021,35.0555,-2.0938,17.9862,20.8111,1.6037,42.7546,29.4825,-1.7613,1,1,1,-1.0241,0.1634,14.157,49.2044,63.3666,0.8644,1,1,1,13.1469,31.5226,7.6804,51.2237,36.2045,2.0266,0.1016,0.5516,0.0445,17.0718,28.3134,15.4289,27.2142,50.6519,7.4281,46.231,61.9543,9.0663,31.5238,-2.9521,16.4357,56.3314,-8.2593,7.3763,75.7056,-1.1991,8.1037,36.224,-1.0047,5.7449,65.8433,23.624,-10.1813,91.3384,35.8986,-5.2436,21.106,31.7743,4.771,57.2636,40.8485,-11.4162,82.8881,50.4723,-6.0598,0.2875,-0.0691,-0.2342,49.793,5.211,-2.7183,69.4449,-1.8868,-11.6443,82.5264,-1.3395,-2.3117,21.94,17.6586,-1.5826,49.5987,42.9379,-24.6819,65.5469,49.9358,-10.1852,67.4441,50.2781,0.9721,14.8533,-7.937,-0.1921,3.6599,16.8854,0.3095,78.3445,30.8776,-10.9743,17.6986,-2.8183,1.6226,"Choloepus"
"33","Choloepus_hoffmanni","BMNH_1_8_3_6 ",55.5644,18.4014,-2.7892,87.0622,21.0475,2.9296,44.242,21.9331,5.1464,95.7345,33.4836,4.5266,95.0743,46.393,-0.7317,46.596,34.1471,-5.8182,69.6334,57.4959,3.6624,84.8608,55.063,4.553,28.1204,0.6576,0.16,46.6287,15.181,3.1358,1,1,1,-1.1904,-2.2034,-14.0563,74.6414,-0.3747,-0.9848,79.6678,20.2095,6.0513,30.0015,-7.5654,-7.1932,49.3879,16.1724,-0.2209,0.1825,-0.4945,-0.5938,29.9593,-5.519,-16.2048,50.8756,-10.4483,-8.6423,70.3007,-3.6109,-4.021,14.6323,26.0503,-16.1597,25.3448,46.1864,-9.1828,41.099,55.6136,-4.2014,20.0157,28.6056,-6.2183,57.8519,39.1119,14.8339,80.4636,50.1555,4.9132,35.0166,-1.9447,-5.8809,67.1769,21.6232,13.8774,89.5113,34.0507,4.7782,0.1729,0.1466,0.2886,49.4811,5.1161,-3.7216,67.6346,-4.2269,-13.0471,78.5015,-2.5913,-3.1599,24.7945,18.7554,-1.4953,52.0707,41.806,-22.6539,68.2346,45.7419,-11.4014,67.8108,45.3421,1.1943,0.8681,16.6795,-1.7215,14.0368,-8.3544,-0.8114,66.7646,41.5051,13.0054,20.5111,-5.4088,0.2594,"Choloepus"
"34","Choloepus_hoffmanni","BMNH_3_3_3_103 ",40.2289,13.9445,-5.5912,70.7802,19.6198,1.8281,29.1865,16.8905,3.131,77.7913,27.3281,-2.1097,76.0221,39.0542,-8.8407,33.8969,27.7363,-3.9876,54.5794,48.1517,1.7465,67.6954,48.2263,-2.984,14.5033,-1.5831,2.542,31.5476,11.303,2.6647,59.7994,24.3908,5.7186,-6.3371,-5.3429,-12.2595,60.2919,0.0548,1.3507,63.8562,18.3202,0.9462,15.8474,-10.6037,-6.2586,35.9565,13.5337,-0.9936,1,1,1,15.2983,-9.9404,-11.287,34.0262,-15.016,-2.4961,49.6813,-5.4647,2.3947,0.6813,17.6712,-11.4909,6.623,34.6095,-1.0364,25.8359,45.8944,4.0759,4.8393,22.0719,-2.8293,44.5937,35.8375,7.4914,64.9292,41.7549,-1.3767,19.989,-6.7851,-3.1203,53.8972,17.6196,7.9616,71.4431,28.9094,-1.4714,0.5755,0.1881,-0.6234,42.6216,1.6495,-1.6154,62.4976,-4.7104,-13.2184,70.6679,-4.4231,-4.121,21.4427,14.8298,-0.8351,55.6312,35.2985,-22.5771,66.0795,35.7848,-11.1977,64.8699,34.9607,-1.4131,-9.5734,10.1392,2.5107,2.2303,-10.8053,3.2423,53.5444,36.9324,6.406,14.1707,-4.3857,1.4949,"Choloepus"
"35","Choloepus_hoffmanni","BMNH_5_11_2_22 ",56.4547,17.8656,-3.925,83.4953,14.8293,0.6585,42.2025,19.7022,2.6218,91.5809,26.5627,-0.3721,92.3228,40.0126,-4.264,50.6944,31.9842,-4.2865,67.8752,52.9689,-0.1394,82.5621,50.0655,-0.107,25.9613,1.4744,-0.7476,42.5904,12.5734,0.9488,74.1638,24.852,5.2374,1.7575,1.296,-12.7248,68.9216,0.01,0.5429,74.3757,17.8865,2.3103,28.1024,-6.2827,-8.0472,48.3297,14.559,-1.7647,0.4216,0.5839,-0.0878,27.1706,-4.646,-12.6728,47.8409,-8.952,-6.2498,63.729,-0.8883,-2.9975,14.6925,24.654,-13.2545,26.0733,41.9189,-7.2893,43.3714,47.2434,-2.9003,19.5071,26.9944,-5.6254,56.5222,36.2942,9.2427,79.7627,44.1514,1.4813,33.0735,-2.1946,-5.8916,63.7163,16.8894,9.3653,86.0216,29.1565,0.5457,0.054,0.3107,0.2007,43.1773,2.7815,-1.7348,60.6263,-3.6953,-13.1549,71.4125,-1.7627,-3.0477,21.2616,16.5541,-1.4612,50.8096,37.6307,-21.4115,63.2161,40.1482,-9.8122,65.8668,40.3027,0.4037,2.0576,16.2365,-0.5069,12.3737,-6.4792,-0.2199,66.3811,37.6223,6.4235,14.8794,-3.6047,1.8951,"Choloepus"
"36","Choloepus_hoffmanni","BMNH_8_6_17_20 ",55.6838,19.825,-4.8921,89.3234,20.323,0.4912,42.2826,20.6502,2.9473,97.4799,31.2866,-0.6713,95.9024,44.2791,-5.3713,51.5695,32.8632,-3.0987,73.5528,58.0711,2.8562,87.8002,54.1097,1.7323,26.0737,1.5813,-1.3788,43.2844,13.0512,0.767,76.3156,29.0237,5.5771,1.8853,-0.2819,-15.0955,73.5371,0.0828,-0.5073,80.1245,21.4579,5.1411,27.8147,-7.2225,-9.4262,47.921,16.6062,-2.1236,0.4558,0.0233,-0.2446,26.5818,-4.691,-16.7412,46.3328,-10.4632,-11.1989,68.9016,-2.018,-9.8927,14.6277,22.0156,-17.5719,23.3861,41.1149,-11.8559,44.4947,52.659,-9.8278,20.3557,27.0522,-6.0175,60.812,40.0877,10.6961,85.1186,48.3829,2.2821,33.3154,-2.5726,-5.7052,68.868,21.8596,11.1998,90.4823,33.7532,1.357,1.4796,0.8311,-2.9178,43.103,1.5192,-3.3142,63.7017,-4.7294,-14.1719,76.6138,-1.025,-3.8885,20.3859,15.2452,-3.1539,54.3662,39.0278,-24.3873,68.7173,43.419,-11.9384,74.701,41.6635,-0.4631,2.8771,15.0506,-2.1526,13.7213,-7.9291,-1.6238,71.2312,42.3551,9.0328,16.5533,-3.9956,1.0333,"Choloepus"
"37","Choloepus_hoffmanni","BMNH_10_12_3_8 ",59.5567,16.4931,-7.2927,94.6791,21.3703,-1.4558,48.5378,22.444,2.8009,105.6647,32.4535,-2.7252,103.9005,46.5171,-9.8015,51.8691,38.0109,-8.4239,80.6055,58.4687,0.2908,96.172,57.3747,-3.0353,30.3708,2.2646,1.1526,50.6253,15.3666,2.2225,1,1,1,0.2522,-0.9509,-14.5744,78.5836,0.2668,-1.0575,86.5576,21.6488,2.0388,32.801,-8.2859,-8.0716,51.982,16.2914,-2.4176,0.3249,-0.5659,0.268,34.032,-6.7978,-16.4301,51.6715,-13.5792,-8.3359,72.7601,-2.532,-3.8313,18.4434,29.2398,-17.0955,26.2126,46.042,-10.2677,46.81,57.6997,-4.4904,23.3093,31.0305,-6.1748,66.4839,43.1125,9.426,91.6557,51.4851,-0.6714,39.2318,-2.4993,-6.7207,73.5262,22.657,9.132,97.2474,33.6712,-0.0832,-0.1479,-0.5754,0.3435,51.314,3.491,-2.5995,69.39,-3.7592,-13.7301,81.088,-2.7217,-2.5849,25.9751,20.0422,-0.8948,57.8549,43.9128,-22.4021,75.2452,44.1849,-11.1677,76.6212,46.4529,0.8367,3.1033,19.0485,-0.2423,16.4464,-9.2067,2.1448,76.3014,43.1796,10.5917,18.6848,-5.3677,3.1685,"Choloepus"
"38","Choloepus_hoffmanni","BMNH_11_3_16_4 ",52.9056,16.0781,-6.4322,86.9577,19.4357,1.7693,38.6932,18.9041,-0.0635,94.3577,30.4878,0.9614,93.9227,42.8103,-4.3381,44.7313,33.2447,-7.8596,70.6293,54.8407,3.853,85.6736,53.1304,0.4601,24.4035,-0.689,-2.3742,46.1671,14.7137,1.1455,77.5027,28.2186,6.0326,1.078,0.9837,-14.692,72.7805,-0.3287,-0.183,80.3403,17.3347,1.0821,30.0704,-8.6146,-9.4481,55.1922,17.1285,-1.1094,0.1576,-0.3312,0.311,26.4078,-5.6804,-16.6153,45.7358,-12.8684,-7.799,56.0947,-6.2124,-1.6289,11.7981,23.7936,-17.1521,16.1207,43.3081,-7.2116,25.6072,47.8019,0.7721,17.2061,30.7216,-6.8026,57.6893,36.3682,8.1405,82.8799,47.8368,2.2232,34.1042,-4.4681,-6.8186,65.8175,21.3097,7.8192,89.7521,33.2138,1.7115,-0.3182,-0.0355,0.3128,46.2492,3.8748,-2.5174,65.2283,-2.2647,-14.4725,74.242,-0.8704,-3.017,21.2851,19.4623,-0.8012,50.0387,45.2612,-23.0017,63.6276,45.4663,-10.0753,64.9497,44.6342,0.596,0.2887,16.2823,-1.2502,13.0318,-8.3495,-0.1631,68.3905,40.8592,7.7823,15.9683,-4.8816,1.9809,"Choloepus"
